,P20 - Mesh Element Size,P21 - CollarFaceSizing Element Size,P22 - FinWallsFaceSizing Element Size,P23 - FinEdgesSizing Element Size,P24 - t_in,P25 - u_in,P26 - t_collarwalls,P44 - FinCollarFaceSizing Element Size,P60 - Do,P61 - Pt_Do,P62 - Pl_Do,P63 - FPI,P64 - tf,P65 - nRows,P66 - dmin,P67 - Stheta,P68 - SLmax,P69 - SWmin,P70 - Wflat,P71 - Soffsetmax,P72 - Sliftmax,P73 - SZgap
1834,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.579789947486872,360.0,7.51e-05,14.152538134533634,2.183795948987247,2.4118529632408103,6.603150787696924,0.1524,2.3818454613653413,2.0,12.70517629407352,12.7,1.52,1.52,0.64,1.27,0.05
1835,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.508709677419355,360.0,7.51e-05,8.643879719929982,2.6189047261815452,2.7083270817704426,8.304576144036009,0.1524,2.3833458364591147,2.0,10.904726181545387,12.7,1.52,1.52,0.64,1.27,0.05
1836,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.52072768192048,360.0,7.51e-05,9.74818704676169,2.4895723930982747,2.2180045011252814,18.742685671417853,0.1524,2.7374343585896472,2.0,12.59714928732183,12.7,1.52,1.52,0.64,1.27,0.05
1837,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.632993248312078,360.0,7.51e-05,9.387596899224807,2.4724681170292575,2.822655663915979,17.126781695423855,0.1524,1.9537384346086522,2.0,0.8522130532633159,12.7,1.52,1.52,0.64,1.27,0.05
1838,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.9299924981245311,360.0,7.51e-05,4.155820205051263,2.5783945986496626,2.781845461365341,9.393848462115528,0.1524,1.5086271567891973,2.0,13.269317329332335,12.7,1.52,1.52,0.64,1.27,0.05
1839,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.9723855963991,360.0,7.51e-05,14.641910477619405,2.066166541635409,2.89377344336084,11.815453863465866,0.1524,1.549637409352338,2.0,16.930232558139537,12.7,1.52,1.52,0.64,1.27,0.05
1840,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.4239834958739686,360.0,7.51e-05,7.568548387096774,1.823105776444111,2.4889722430607653,14.71867966991748,0.1524,2.2063015753938484,2.0,13.509377344336084,12.7,1.52,1.52,0.64,1.27,0.05
1841,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.1209452363090775,360.0,7.51e-05,6.097211802950738,2.890772693173293,1.933833458364591,21.722430607651912,0.1524,2.2598149537384344,2.0,23.465866466616653,12.7,1.52,1.52,0.64,1.27,0.05
1842,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.8744936234058516,360.0,7.51e-05,3.6567891972993247,2.35423855963991,2.429257314328582,23.954988747186796,0.1524,1.746686671667917,2.0,16.474118529632406,12.7,1.52,1.52,0.64,1.27,0.05
1843,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.099264816204051,360.0,7.51e-05,12.314172293073268,2.7584396099024757,2.7692423105776443,23.16729182295574,0.1524,1.603650912728182,2.0,21.02325581395349,12.7,1.52,1.52,0.64,1.27,0.05
1844,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.0000450112528132,360.0,7.51e-05,3.315516379094774,2.8712678169542385,1.8456114028507127,13.125281320330082,0.1524,2.3478369592398103,2.0,18.148537134283572,12.7,1.52,1.52,0.64,1.27,0.05
1845,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.618619654913728,360.0,7.51e-05,7.819673668417104,2.3248312078019504,2.0376594148537133,14.520630157539385,0.1524,1.517629407351838,2.0,0.19204801200300076,12.7,1.52,1.52,0.64,1.27,0.05
1846,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.727321830457615,360.0,7.51e-05,10.813859714928732,2.173893473368342,2.8997749437359337,11.482370592648163,0.1524,2.696924231057764,2.0,15.72993248312078,12.7,1.52,1.52,0.64,1.27,0.05
1847,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.3623855963990996,360.0,7.51e-05,7.156445361340335,2.9687921980495124,2.5177794448612154,15.834958739684922,0.1524,1.598649662415604,2.0,23.243810952738187,12.7,1.52,1.52,0.64,1.27,0.05
1848,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.1113428357089274,360.0,7.51e-05,5.427544386096525,2.2711177794448614,1.9347336834208553,11.099774943735934,0.1524,1.946236559139785,2.0,13.809452363090772,12.7,1.52,1.52,0.64,1.27,0.05
1849,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.5290022505626406,360.0,7.51e-05,8.640660165041261,1.9596399099774944,2.798649662415604,22.451612903225804,0.1524,2.7024256064016003,2.0,8.486121530382595,12.7,1.52,1.52,0.64,1.27,0.05
1850,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.6608327081770446,360.0,7.51e-05,11.132595648912227,2.086271567891973,1.9659414853713428,7.615903975993999,0.1524,2.766941735433859,2.0,1.5243810952738186,12.7,1.52,1.52,0.64,1.27,0.05
1851,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.803293323330833,360.0,7.51e-05,8.9658352088022,2.2426106526631657,2.2996249062265566,13.174793698424605,0.1524,1.0315078769692423,2.0,16.894223555888974,12.7,1.52,1.52,0.64,1.27,0.05
1852,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.019429857464366,360.0,7.51e-05,11.908508377094273,2.9246811702925735,1.8474118529632408,9.699924981245312,0.1524,2.5598899724931234,2.0,8.360090022505625,12.7,1.52,1.52,0.64,1.27,0.05
1853,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.501342835708927,360.0,7.51e-05,3.714741185296324,2.552288072018005,2.0634658664666166,13.620405101275319,0.1524,1.4106026506626657,2.0,13.671417854463616,12.7,1.52,1.52,0.64,1.27,0.05
1854,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.5809977494373593,360.0,7.51e-05,14.361809202300575,2.5336834208552137,2.849662415603901,8.417104276069018,0.1524,2.0982745686421604,2.0,3.4568642160540133,12.7,1.52,1.52,0.64,1.27,0.05
1855,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.945933983495874,360.0,7.51e-05,15.057233058264567,2.840060015003751,2.1969992498124533,7.620405101275319,0.1524,2.0252563140785194,2.0,1.428357089272318,12.7,1.52,1.52,0.64,1.27,0.05
1856,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.0592873218304577,360.0,7.51e-05,5.920136284071018,2.665416354088522,2.193398349587397,21.618904726181544,0.1524,2.3898474618654664,2.0,4.195048762190548,12.7,1.52,1.52,0.64,1.27,0.05
1857,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.715123780945236,360.0,7.51e-05,4.41660415103776,2.7773443360840213,2.357239309827457,13.084771192798199,0.1524,1.0555138784696174,2.0,2.916729182295574,12.7,1.52,1.52,0.64,1.27,0.05
1858,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.648814703675919,360.0,7.51e-05,10.163509627406853,2.9087771942985743,2.643210802700675,15.609902475618904,0.1524,2.9439859964991246,2.0,15.345836459114778,12.7,1.52,1.52,0.64,1.27,0.05
1859,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.0243210802700675,360.0,7.51e-05,5.266566641660415,2.1609902475618905,2.3980495123780945,9.12828207051763,0.1524,1.6861715428857216,2.0,4.609152288072018,12.7,1.52,1.52,0.64,1.27,0.05
1860,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.190997749437359,360.0,7.51e-05,3.3670292573143286,1.957239309827457,2.221005251312828,8.232558139534884,0.1524,2.571392848212053,2.0,4.357089272318079,12.7,1.52,1.52,0.64,1.27,0.05
1861,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.378207051762941,360.0,7.51e-05,6.444923730932733,2.030457614403601,2.562490622655664,18.697674418604652,0.1524,2.9209802450612656,2.0,0.20405101275318827,12.7,1.52,1.52,0.64,1.27,0.05
1862,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.862535633908477,360.0,7.51e-05,5.788134533633409,2.7113278319579894,2.615303825956489,18.22505626406602,0.1524,1.63615903975994,2.0,20.765191297824458,12.7,1.52,1.52,0.64,1.27,0.05
1863,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.03887471867967,360.0,7.51e-05,3.2318079519879968,2.2903225806451615,2.245011252813203,13.008252063015753,0.1524,2.272818204551138,2.0,16.906226556639158,12.7,1.52,1.52,0.64,1.27,0.05
1864,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.559437359339835,360.0,7.51e-05,12.439734933733433,2.254913728432108,2.557689422355589,6.477119279819955,0.1524,1.2385596399099774,2.0,4.051012753188297,12.7,1.52,1.52,0.64,1.27,0.05
1865,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.9531807951988,360.0,7.51e-05,12.085583895973993,2.262115528882221,2.759939984996249,21.704426106526633,0.1524,1.8697174293573393,2.0,8.816204051012754,12.7,1.52,1.52,0.64,1.27,0.05
1866,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.1365866466616654,360.0,7.51e-05,8.791979244811202,2.507576894223556,2.891072768192048,8.300075018754688,0.1524,2.658414603650913,2.0,1.5123780945236307,12.7,1.52,1.52,0.64,1.27,0.05
1867,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.7997299324831206,360.0,7.51e-05,4.50675168792198,2.7992498124531133,1.803000750187547,11.360840210052514,0.1524,1.8752188047011753,2.0,14.09152288072018,12.7,1.52,1.52,0.64,1.27,0.05
1868,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.31280570142535635,360.0,7.51e-05,15.173137034258565,2.443060765191298,2.8760690172543137,7.242310577644411,0.1524,2.204301075268817,2.0,15.513878469617405,12.7,1.52,1.52,0.64,1.27,0.05
1869,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.288829707426857,360.0,7.51e-05,12.327050512628157,2.853263315828957,2.5324831207801948,9.191297824456115,0.1524,1.8547136784196048,2.0,21.677419354838708,12.7,1.52,1.52,0.64,1.27,0.05
1870,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.4784546136534136,360.0,7.51e-05,11.435233808452113,2.400750187546887,2.3686421605401353,15.749437359339835,0.1524,1.3895973993498374,2.0,3.114778694673668,12.7,1.52,1.52,0.64,1.27,0.05
1871,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.4385371342835707,360.0,7.51e-05,9.664478619654913,2.960690172543136,1.8537134283570893,18.58964741185296,0.1524,2.1447861965491373,2.0,0.6061515378844711,12.7,1.52,1.52,0.64,1.27,0.05
1872,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.279227306826707,360.0,7.51e-05,14.934889972493124,2.2192048012003003,2.9432858214553637,9.110277569392348,0.1524,1.7766941735433859,2.0,10.532633158289572,12.7,1.52,1.52,0.64,1.27,0.05
1873,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.3250637659414854,360.0,7.51e-05,8.756564141035259,2.8604651162790695,1.8999249812453114,13.431357839459864,0.1524,1.1305326331582897,2.0,15.88597149287322,12.7,1.52,1.52,0.64,1.27,0.05
1874,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.845686421605402,360.0,7.51e-05,8.975493873468366,2.1237809452363092,2.6660165041260315,12.045011252813204,0.1524,2.678419604901225,2.0,23.01575393848462,12.7,1.52,1.52,0.64,1.27,0.05
1875,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.8780570142535634,360.0,7.51e-05,3.7630345086271566,2.8997749437359337,2.5153788447111776,18.067516879219806,0.1524,2.1127781945486372,2.0,12.129032258064516,12.7,1.52,1.52,0.64,1.27,0.05
1876,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.553278319579895,360.0,7.51e-05,9.941360340085021,1.8228057014253565,2.9846961740435107,11.657914478619656,0.1524,2.337334333583396,2.0,15.79594898724681,12.7,1.52,1.52,0.64,1.27,0.05
1877,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.7936309077269317,360.0,7.51e-05,12.430076269067268,2.8787696924231057,2.96609152288072,7.791447861965492,0.1524,2.5003750937734432,2.0,18.670667666916728,12.7,1.52,1.52,0.64,1.27,0.05
1878,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.851725431357839,360.0,7.51e-05,8.106214053513378,2.1888972243060767,2.9300825206301573,12.868717179294823,0.1524,1.62015503875969,2.0,3.49887471867967,12.7,1.52,1.52,0.64,1.27,0.05
1879,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.717659414853713,360.0,7.51e-05,11.660602650662666,2.5642910727681922,2.366841710427607,16.010502625656414,0.1524,1.3270817704426108,2.0,16.006001500375096,12.7,1.52,1.52,0.64,1.27,0.05
1880,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.7018379594898723,360.0,7.51e-05,12.758470867716929,2.8850712678169543,2.19549887471868,17.35183795948987,0.1524,2.9624906226556638,2.0,16.210052513128282,12.7,1.52,1.52,0.64,1.27,0.05
1881,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.655881470367592,360.0,7.51e-05,13.991560390097526,2.851462865716429,2.28192048012003,19.939984996249063,0.1524,1.8647161790447613,2.0,18.37059264816204,12.7,1.52,1.52,0.64,1.27,0.05
1882,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.209174793698425,360.0,7.51e-05,6.3129219804951235,2.4160540135033757,2.1330832708177043,6.886721680420105,0.1524,2.7094273568392095,2.0,16.162040510127532,12.7,1.52,1.52,0.64,1.27,0.05
1883,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.8842160540135033,360.0,7.51e-05,5.755938984746186,2.658814703675919,2.933083270817704,10.50562640660165,0.1524,2.9184796199049763,2.0,0.8162040510127531,12.7,1.52,1.52,0.64,1.27,0.05
1884,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.43847711927982,360.0,7.51e-05,15.868560890222556,2.6381095273818453,2.2459114778694675,14.259564891222807,0.1524,1.1775443860965242,2.0,22.259564891222805,12.7,1.52,1.52,0.64,1.27,0.05
1885,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.33357839459865,360.0,7.51e-05,6.879563640910228,1.9425356339084772,2.4223555888972244,20.768192048012004,0.1524,1.2005501375343837,2.0,10.394598649662415,12.7,1.52,1.52,0.64,1.27,0.05
1886,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.250180045011253,360.0,7.51e-05,5.479057264316079,2.46496624156039,1.98304576144036,15.114778694673667,0.1524,1.3935983995999,2.0,19.426856714178545,12.7,1.52,1.52,0.64,1.27,0.05
1887,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.867246811702926,360.0,7.51e-05,3.9658664666166543,2.502775693923481,2.8193548387096774,6.058514628657164,0.1524,1.5311327831957988,2.0,5.851462865716429,12.7,1.52,1.52,0.64,1.27,0.05
1888,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.756309077269317,360.0,7.51e-05,12.372124281070267,2.205701425356339,2.7794448612153038,14.093023255813954,0.1524,1.8402100525131284,2.0,17.14628657164291,12.7,1.52,1.52,0.64,1.27,0.05
1889,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.9083120780195049,360.0,7.51e-05,4.377969492373094,2.06496624156039,2.1810952738184546,16.316579144786196,0.1524,1.9092273068267067,2.0,21.32333083270818,12.7,1.52,1.52,0.64,1.27,0.05
1890,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.136706676669167,360.0,7.51e-05,5.849306076519129,2.976894223555889,1.917629407351838,18.5311327831958,0.1524,2.053263315828957,2.0,23.74793698424606,12.7,1.52,1.52,0.64,1.27,0.05
1891,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.1304876219054765,360.0,7.51e-05,5.208614653663416,2.073668417104276,2.0373593398349588,20.363090772693177,0.1524,1.1595398849712428,2.0,17.458364591147788,12.7,1.52,1.52,0.64,1.27,0.05
1892,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.639152288072018,360.0,7.51e-05,11.966460365091272,2.8805701425356336,2.09887471867967,18.031507876969243,0.1524,2.0447611902975744,2.0,0.13203300825206302,12.7,1.52,1.52,0.64,1.27,0.05
1893,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.9022730682670668,360.0,7.51e-05,8.45070642660665,2.0043510877719433,1.8681170292573144,16.23105776444111,0.1524,2.6724181045261313,2.0,18.208552138034506,12.7,1.52,1.52,0.64,1.27,0.05
1894,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.275483870967742,360.0,7.51e-05,6.7282445611402855,2.866166541635409,2.8763690922730683,23.41035258814704,0.1524,2.7459364841210303,2.0,16.426106526631656,12.7,1.52,1.52,0.64,1.27,0.05
1895,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.4154688672168042,360.0,7.51e-05,14.532445611402851,2.93728432108027,2.7365341335333833,14.025506376594148,0.1524,1.223555888972243,2.0,11.504876219054763,12.7,1.52,1.52,0.64,1.27,0.05
1896,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.512333083270818,360.0,7.51e-05,14.50025006251563,1.8297074268567142,2.1579894973743436,11.279819954988747,0.1524,2.6494123530882723,2.0,22.421605401350337,12.7,1.52,1.52,0.64,1.27,0.05
1897,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.5858289572393098,360.0,7.51e-05,3.2801012753188297,1.8861215303825958,1.8015003750937735,22.919729932483122,0.1524,1.7721930482620656,2.0,9.476369092273067,12.7,1.52,1.52,0.64,1.27,0.05
1898,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.296136534133534,360.0,7.51e-05,3.9690860215053765,1.8312078019504876,2.8550637659414857,9.13728432108027,0.1524,1.6131532883220805,2.0,11.300825206301575,12.7,1.52,1.52,0.64,1.27,0.05
1899,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.790127531882971,360.0,7.51e-05,12.562078019504876,2.8202550637659414,2.7992498124531133,8.759189797449363,0.1524,2.0482620655163792,2.0,0.07801950487621906,12.7,1.52,1.52,0.64,1.27,0.05
1900,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.27053263315828957,360.0,7.51e-05,8.914322330582646,2.974493623405851,2.7308327081770445,20.538634658664666,0.1524,1.0190047511877969,2.0,2.646661665416354,12.7,1.52,1.52,0.64,1.27,0.05
1901,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.882948237059265,360.0,7.51e-05,7.867966991747937,2.4769692423105774,1.9977494373593399,6.27456864216054,0.1524,2.7934483620905226,2.0,9.410352588147036,12.7,1.52,1.52,0.64,1.27,0.05
1902,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.685048762190547,360.0,7.51e-05,11.254938734683671,2.1216804201050263,2.7665416354088523,9.186796699174794,0.1524,1.8432108027006753,2.0,15.207801950487621,12.7,1.52,1.52,0.64,1.27,0.05
1903,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.993038259564892,360.0,7.51e-05,13.102963240810203,2.632408102025506,2.4214553638409604,18.54913728432108,0.1524,1.4156039009752437,2.0,7.201800450112528,12.7,1.52,1.52,0.64,1.27,0.05
1904,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.430202550637659,360.0,7.51e-05,3.2028319579894973,2.486571642910728,2.0445611402850714,6.9362340585146285,0.1524,2.330832708177044,2.0,13.77344336084021,12.7,1.52,1.52,0.64,1.27,0.05
1905,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.2537434358589645,360.0,7.51e-05,13.006376594148536,2.1309827456864214,2.5222805701425357,13.705926481620406,0.1524,2.500875218804701,2.0,15.027756939234807,12.7,1.52,1.52,0.64,1.27,0.05
1906,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.791335333833459,360.0,7.51e-05,7.938797199299825,2.170292573143286,2.75423855963991,16.064516129032256,0.1524,2.0392598149537386,2.0,14.565641410352587,12.7,1.52,1.52,0.64,1.27,0.05
1907,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.4770667666916729,360.0,7.51e-05,5.237590647661915,2.762940735183796,2.791447861965491,6.486121530382595,0.1524,1.4006001500375094,2.0,13.899474868717181,12.7,1.52,1.52,0.64,1.27,0.05
1908,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.2960165041260314,360.0,7.51e-05,12.175731432858214,1.8648162040510128,2.5252813203300826,21.060765191297826,0.1524,2.5488872218054515,2.0,12.441110277569392,12.7,1.52,1.52,0.64,1.27,0.05
1909,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.8671867966991748,360.0,7.51e-05,5.971649162290573,1.8180045011252814,2.6207051762940736,12.41410352588147,0.1524,1.9172293073268318,2.0,10.214553638409601,12.7,1.52,1.52,0.64,1.27,0.05
1910,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.122033008252063,360.0,7.51e-05,6.206676669167292,2.4034508627156788,2.4205551387846964,21.308327081770443,0.1524,2.179294823705926,2.0,23.279819954988746,12.7,1.52,1.52,0.64,1.27,0.05
1911,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.6994823705926483,360.0,7.51e-05,11.853775943985998,1.9131282820705175,2.5876969242310577,14.318079519879971,0.1524,2.608902225556389,2.0,8.312078019504877,12.7,1.52,1.52,0.64,1.27,0.05
1912,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.6800375093773443,360.0,7.51e-05,12.98062015503876,1.9194298574643662,2.704126031507877,22.483120780195048,0.1524,2.5373843460865215,2.0,4.777194298574644,12.7,1.52,1.52,0.64,1.27,0.05
1913,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.9807201800450113,360.0,7.51e-05,6.953613403350838,1.8753188297074268,1.82430607651913,12.850712678169543,0.1524,2.464866216554139,2.0,1.5483870967741935,12.7,1.52,1.52,0.64,1.27,0.05
1914,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.04847711927982,360.0,7.51e-05,14.271661665416353,1.9296324081020255,2.910877719429857,20.250562640660164,0.1524,1.285571392848212,2.0,21.647411852963238,12.7,1.52,1.52,0.64,1.27,0.05
1915,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.999077269317329,360.0,7.51e-05,5.92335583895974,2.299024756189047,1.8273068267066768,17.06376594148537,0.1524,2.733433358339585,2.0,1.350337584396099,12.7,1.52,1.52,0.64,1.27,0.05
1916,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.4119054763690924,360.0,7.51e-05,14.307076769192298,2.396549137284321,2.170292573143286,6.8282070517629405,0.1524,1.323580895223806,2.0,23.183795948987246,12.7,1.52,1.52,0.64,1.27,0.05
1917,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.015926481620405,360.0,7.51e-05,15.105526381595398,2.6480120030007503,2.820855213803451,15.218304576144037,0.1524,2.4408602150537635,2.0,2.9527381845461367,12.7,1.52,1.52,0.64,1.27,0.05
1918,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.2488522130532633,360.0,7.51e-05,3.5473243310827707,2.491072768192048,2.11807951987997,16.474118529632406,0.1524,1.7856964241060265,2.0,23.807951987997,12.7,1.52,1.52,0.64,1.27,0.05
1919,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.7524456114028507,360.0,7.51e-05,9.223399599899974,2.3827456864216057,2.6630157539384847,19.12528132033008,0.1524,2.4493623405851466,2.0,8.2880720180045,12.7,1.52,1.52,0.64,1.27,0.05
1920,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.9191822955738935,360.0,7.51e-05,8.135190047511877,1.959939984996249,2.6246061515378845,19.300825206301575,0.1524,1.3520880220055014,2.0,14.433608402100525,12.7,1.52,1.52,0.64,1.27,0.05
1921,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.6245386346586645,360.0,7.51e-05,3.4958114528632156,2.89377344336084,2.848762190547637,8.700675168792198,0.1524,2.358839709927482,2.0,19.222805701425358,12.7,1.52,1.52,0.64,1.27,0.05
1922,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.773098274568642,360.0,7.51e-05,6.068235808952238,2.7065266316579146,1.8639159789947488,17.900975243810954,0.1524,2.6694173543385844,2.0,11.822955738934734,12.7,1.52,1.52,0.64,1.27,0.05
1923,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.3045911477869465,360.0,7.51e-05,6.618779694923731,2.3038259564891224,2.5840960240060014,13.629407351837958,0.1524,1.1225306326581646,2.0,23.021755438859714,12.7,1.52,1.52,0.64,1.27,0.05
1924,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.674178544636159,360.0,7.51e-05,12.735933983495874,1.9857464366091524,2.214403600900225,19.107276819204802,0.1524,2.4733683420855215,2.0,20.23105776444111,12.7,1.52,1.52,0.64,1.27,0.05
1925,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.0761965491372845,360.0,7.51e-05,11.248499624906227,2.254013503375844,2.0028507126781694,21.24981245311328,0.1524,2.6099024756189046,2.0,4.669167291822956,12.7,1.52,1.52,0.64,1.27,0.05
1926,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.805708927231808,360.0,7.51e-05,8.234996249062267,2.699024756189047,2.4763690922730683,18.41860465116279,0.1524,1.6731682920730182,2.0,20.795198799699925,12.7,1.52,1.52,0.64,1.27,0.05
1927,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.0374868717179295,360.0,7.51e-05,13.969023505876468,2.418754688672168,2.106676669167292,21.209302325581394,0.1524,2.4223555888972244,2.0,16.120030007501875,12.7,1.52,1.52,0.64,1.27,0.05
1928,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.0557239309827455,360.0,7.51e-05,3.2994186046511627,2.399549887471868,1.9635408852213054,23.88747186796699,0.1524,2.0232558139534884,2.0,2.1005251312828204,12.7,1.52,1.52,0.64,1.27,0.05
1929,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.0217854463615903,360.0,7.51e-05,10.92976369092273,2.2045011252813205,2.7989497374343584,10.438109527381846,0.1524,2.4983745936484123,2.0,10.424606151537885,12.7,1.52,1.52,0.64,1.27,0.05
1930,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.5811177794448614,360.0,7.51e-05,3.3638097024256064,2.791747936984246,2.5504876219054764,19.719429857464366,0.1524,1.6421605401350337,2.0,3.0907726931732933,12.7,1.52,1.52,0.64,1.27,0.05
1931,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.5448837209302324,360.0,7.51e-05,9.336084021005252,2.428357089272318,1.9731432858214555,14.916729182295574,0.1524,2.7179294823705926,2.0,10.574643660915228,12.7,1.52,1.52,0.64,1.27,0.05
1932,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.2332108027006754,360.0,7.51e-05,8.753344586146536,2.3266316579144783,2.1072768192048015,15.767441860465116,0.1524,2.39584896224056,2.0,0.37209302325581395,12.7,1.52,1.52,0.64,1.27,0.05
1933,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.416736684171043,360.0,7.51e-05,12.690860215053764,2.487471867966992,1.8879219804951237,14.075018754688672,0.1524,1.0060015003750937,2.0,16.384096024006002,12.7,1.52,1.52,0.64,1.27,0.05
